account_id,customer_id,account_type,currency,account_status,mobile_banking_flag,internet_banking_flag,atm_card_flag,checkbook_flag
ACC000000473,473,Call Account,USD,Active,1,1,0,0
ACC000000474,474,Mobile Wallet,USD,Active,0,1,1,1
ACC000000475,475,Call Account,USD,Active,1,1,1,0
ACC000000476,476,Corporate Current,ZWG,Active,1,0,1,0
ACC000000477,477,Current,USD,Active,1,1,1,1
ACC000000478,478,Corporate Current,USD,Restricted,1,1,1,1
ACC000000479,479,Mobile Wallet,USD,Dormant,1,1,0,0
ACC000000480,480,Money Market,USD,Restricted,1,0,1,0
ACC000000481,481,USD Nostro,ZAR,Active,1,0,0,0
ACC000000482,482,Mobile Wallet,USD,Active,1,0,1,0
ACC000000483,483,USD Nostro,USD,Active,1,0,1,0
ACC000000484,484,USD Nostro,ZAR,Active,1,0,1,0
ACC000000485,485,Current,ZWG,Active,1,1,1,0
ACC000000486,486,Call Account,USD,Active,1,0,1,0
ACC000000487,487,Current,USD,Active,1,0,1,0
ACC000000488,488,USD Nostro,USD,Active,1,1,0,0
ACC000000489,489,Savings,USD,Active,1,1,1,0
ACC000000490,490,USD Nostro,EUR,Active,1,0,0,1
ACC000000491,491,Money Market,USD,Active,1,0,0,0
ACC000000492,492,Corporate Current,ZWG,Active,1,1,1,1
ACC000000493,493,Savings,EUR,Active,1,1,0,0
ACC000000494,494,Money Market,USD,Active,1,0,1,1
ACC000000495,495,Mobile Wallet,USD,Active,1,0,0,0
ACC000000496,496,Savings,EUR,Active,0,1,1,1
ACC000000497,497,Corporate Current,USD,Active,1,1,0,1
ACC000000498,498,Money Market,ZWG,Active,1,0,1,0
ACC000000499,499,Money Market,ZWG,Active,1,0,0,1
ACC000000500,500,Corporate Current,ZAR,Active,1,1,1,0
ACC000000501,501,Call Account,ZWG,Active,1,1,1,0
ACC000000502,502,Call Account,EUR,Active,1,0,1,1
ACC000000503,503,USD Nostro,ZAR,Active,0,1,1,1
ACC000000504,504,Savings,USD,Active,1,0,1,0
ACC000000505,505,Call Account,ZWG,Active,1,1,1,0
ACC000000506,506,Call Account,ZWG,Active,1,1,0,0
ACC000000507,507,Money Market,USD,Active,0,1,1,1
ACC000000508,508,Corporate Current,ZWG,Active,0,0,1,1
ACC000000509,509,Corporate Current,ZAR,Active,0,0,1,1
ACC000000510,510,Corporate Current,ZWG,Active,1,0,1,0
ACC000000511,511,Money Market,EUR,Active,1,1,1,0
ACC000000512,512,Mobile Wallet,USD,Active,1,1,1,1
ACC000000513,513,Current,ZWG,Active,1,0,0,0
ACC000000514,514,Corporate Current,USD,Active,0,0,0,0
ACC000000515,515,Current,USD,Dormant,1,0,1,0
ACC000000516,516,Corporate Current,USD,Active,1,0,0,0
ACC000000517,517,Corporate Current,ZWG,Active,1,0,0,0
ACC000000518,518,Money Market,USD,Active,1,0,0,0
ACC000000519,519,Current,USD,Active,1,0,1,0
ACC000000520,520,Call Account,USD,Active,1,1,0,0
ACC000000521,521,USD Nostro,USD,Active,1,1,1,0
ACC000000522,522,Money Market,USD,Active,1,0,1,0
ACC000000523,523,Current,USD,Active,1,0,1,1
ACC000000524,524,Corporate Current,ZWG,Active,1,1,1,0
ACC000000525,525,Corporate Current,ZWG,Active,1,1,1,0
ACC000000526,526,Savings,EUR,Dormant,1,0,1,0
ACC000000527,527,Mobile Wallet,USD,Restricted,1,1,0,0
ACC000000528,528,USD Nostro,ZAR,Dormant,1,0,0,0
ACC000000529,529,Savings,EUR,Active,1,0,1,1
ACC000000530,530,Current,USD,Active,1,1,0,0
ACC000000531,531,Call Account,ZWG,Active,1,0,1,0
ACC000000532,532,USD Nostro,EUR,Active,1,1,1,1
ACC000000533,533,Mobile Wallet,USD,Active,1,1,1,0
ACC000000534,534,Savings,EUR,Active,1,1,1,0
ACC000000535,535,Savings,USD,Active,1,1,0,0
ACC000000536,536,Mobile Wallet,USD,Active,1,1,1,0
ACC000000537,537,Current,ZWG,Active,0,0,1,1
ACC000000538,538,Current,ZWG,Active,1,0,0,0
ACC000000539,539,Current,GBP,Active,1,1,1,0
ACC000000540,540,Corporate Current,USD,Active,1,1,1,0
ACC000000541,541,Current,USD,Dormant,1,1,0,0
ACC000000542,542,USD Nostro,USD,Active,1,1,1,1
ACC000000543,543,Corporate Current,USD,Active,1,1,1,0
ACC000000544,544,Current,ZWG,Dormant,1,0,1,1
ACC000000545,545,Corporate Current,ZAR,Active,1,0,1,0
ACC000000546,546,Current,USD,Active,1,1,0,1
ACC000000547,547,Savings,EUR,Active,1,1,1,0
ACC000000548,548,Current,USD,Active,1,1,1,0
ACC000000549,549,Current,USD,Active,1,0,1,0
ACC000000550,550,Current,USD,Active,1,1,1,0
ACC000000551,551,Call Account,USD,Active,1,1,1,0
ACC000000552,552,Call Account,USD,Active,1,1,1,1
ACC000000553,553,Call Account,ZWG,Active,1,1,1,0
ACC000000554,554,Savings,ZWG,Active,1,0,1,0
ACC000000555,555,Savings,ZWG,Active,1,0,1,0
ACC000000556,556,Current,USD,Active,1,0,0,0
ACC000000557,557,Savings,USD,Active,1,1,0,1
ACC000000558,558,Corporate Current,GBP,Active,0,1,1,1
ACC000000559,559,USD Nostro,USD,Active,0,1,1,0
ACC000000560,560,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000000561,561,Mobile Wallet,ZAR,Active,1,1,1,0
ACC000000562,562,Call Account,USD,Active,1,1,1,0
ACC000000563,563,Savings,USD,Active,1,1,0,1
ACC000000564,564,Savings,USD,Active,1,1,0,0
ACC000000565,565,Money Market,USD,Active,1,1,1,0
ACC000000566,566,Mobile Wallet,USD,Active,1,0,1,0
ACC000000567,567,Mobile Wallet,USD,Active,1,0,1,1
ACC000000568,568,USD Nostro,EUR,Active,1,0,0,0
ACC000000569,569,USD Nostro,EUR,Active,1,1,1,1
ACC000000570,570,Mobile Wallet,ZWG,Active,0,1,0,0
ACC000000571,571,Corporate Current,USD,Active,1,1,1,0
ACC000000572,572,Savings,USD,Dormant,0,0,0,0
ACC000000573,573,USD Nostro,USD,Active,1,0,1,0
ACC000000574,574,Current,USD,Active,1,0,1,1
ACC000000575,575,Corporate Current,ZAR,Active,0,0,1,0
ACC000000576,576,Current,USD,Active,0,0,1,0
ACC000000577,577,Corporate Current,ZWG,Active,0,0,1,1
ACC000000578,578,Corporate Current,ZWG,Active,1,0,1,1
ACC000000579,579,Corporate Current,USD,Active,1,0,0,0
ACC000000580,580,Corporate Current,USD,Active,1,1,1,0
ACC000000581,581,Corporate Current,ZWG,Active,1,1,1,1
ACC000000582,582,Mobile Wallet,ZAR,Active,1,1,0,0
ACC000000583,583,Current,ZWG,Active,1,1,0,0
ACC000000584,584,Money Market,EUR,Active,0,1,1,1
ACC000000585,585,USD Nostro,USD,Active,1,1,1,0
ACC000000586,586,Current,USD,Active,1,1,1,1
ACC000000587,587,USD Nostro,USD,Active,0,1,1,0
ACC000000588,588,Current,ZWG,Active,1,1,1,0
ACC000000589,589,Mobile Wallet,ZWG,Active,0,0,1,0
ACC000000590,590,Mobile Wallet,ZWG,Active,0,1,1,0
ACC000000591,591,Mobile Wallet,USD,Active,0,1,1,0
ACC000000592,592,Call Account,USD,Dormant,1,0,0,0
ACC000000593,593,Savings,USD,Active,0,1,1,0
ACC000000594,594,Mobile Wallet,EUR,Active,1,1,1,0
ACC000000595,595,Corporate Current,ZWG,Dormant,1,1,1,0
ACC000000596,596,USD Nostro,ZWG,Active,1,0,1,0
ACC000000597,597,Savings,ZWG,Active,1,0,1,0
ACC000000598,598,Money Market,ZWG,Active,1,0,0,1
ACC000000599,599,Corporate Current,USD,Active,1,1,0,0
ACC000000600,600,USD Nostro,ZWG,Active,0,1,1,1
ACC000000601,601,Corporate Current,ZWG,Active,1,1,0,1
ACC000000602,602,Current,USD,Active,1,1,1,0
ACC000000603,603,Mobile Wallet,ZWG,Active,0,0,1,0
ACC000000604,604,Call Account,USD,Active,1,1,0,0
ACC000000605,605,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000000606,606,Money Market,EUR,Active,1,0,1,1
ACC000000607,607,Savings,ZAR,Active,0,0,1,1
ACC000000608,608,Money Market,ZWG,Active,1,1,1,1
ACC000000609,609,Money Market,GBP,Active,1,1,1,0
ACC000000610,610,Savings,USD,Active,1,0,1,1
ACC000000611,611,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000000612,612,Current,USD,Active,1,1,1,1
ACC000000613,613,Mobile Wallet,USD,Active,1,1,1,0
ACC000000614,614,Call Account,ZAR,Active,1,1,1,0
ACC000000615,615,Mobile Wallet,USD,Active,1,1,1,0
ACC000000616,616,Savings,USD,Restricted,1,1,1,0
ACC000000617,617,Corporate Current,USD,Active,1,1,1,0
ACC000000618,618,Savings,ZAR,Active,1,1,1,0
ACC000000619,619,USD Nostro,USD,Active,1,1,1,0
ACC000000620,620,USD Nostro,ZWG,Active,1,0,0,0
ACC000000621,621,Current,USD,Active,1,1,0,0
ACC000000622,622,USD Nostro,USD,Active,1,1,0,0
ACC000000623,623,Call Account,ZWG,Active,1,1,1,0
ACC000000624,624,Call Account,USD,Active,1,1,1,0
ACC000000625,625,Money Market,GBP,Active,0,0,1,0
ACC000000626,626,Mobile Wallet,GBP,Active,1,0,1,1
ACC000000627,627,Savings,USD,Active,1,0,0,0
ACC000000628,628,Savings,GBP,Restricted,1,1,0,1
ACC000000629,629,Savings,ZAR,Dormant,1,1,1,0
ACC000000630,630,Call Account,USD,Active,1,0,1,0
ACC000000631,631,Call Account,USD,Active,0,0,1,0
ACC000000632,632,Current,USD,Active,1,1,1,1
ACC000000633,633,Call Account,ZWG,Active,1,1,1,1
ACC000000634,634,Corporate Current,ZWG,Active,1,1,1,1
ACC000000635,635,Savings,USD,Active,0,1,1,0
ACC000000636,636,Current,USD,Active,1,1,1,0
ACC000000637,637,Mobile Wallet,USD,Active,1,1,0,1
ACC000000638,638,Current,USD,Active,0,0,1,1
ACC000000639,639,Corporate Current,USD,Active,0,1,1,0
ACC000000640,640,Mobile Wallet,ZWG,Active,1,1,0,1
ACC000000641,641,Mobile Wallet,ZAR,Active,1,0,1,0
ACC000000642,642,Corporate Current,USD,Active,0,0,1,1
ACC000000643,643,Mobile Wallet,USD,Active,1,0,1,0
ACC000000644,644,Savings,USD,Active,1,0,1,1
ACC000000645,645,Mobile Wallet,ZWG,Active,1,0,0,0
ACC000000646,646,Current,USD,Active,1,0,1,1
ACC000000647,647,Mobile Wallet,USD,Active,1,1,0,1
ACC000000648,648,Corporate Current,USD,Active,1,1,1,0
ACC000000649,649,USD Nostro,USD,Active,0,0,1,0
ACC000000650,650,Current,USD,Active,1,1,0,0
ACC000000651,651,Call Account,USD,Active,1,1,0,1
ACC000000652,652,Mobile Wallet,ZWG,Active,0,0,0,1
ACC000000653,653,Current,USD,Active,1,1,1,0
ACC000000654,654,Mobile Wallet,ZWG,Active,1,0,0,0
ACC000000655,655,USD Nostro,USD,Dormant,1,1,0,0
ACC000000656,656,Savings,USD,Active,1,1,0,0
ACC000000657,657,Call Account,USD,Active,0,0,0,0
ACC000000658,658,Call Account,EUR,Restricted,1,1,1,0
ACC000000659,659,Corporate Current,USD,Active,1,0,1,0
ACC000000660,660,Savings,USD,Active,1,1,1,0
ACC000000661,661,Corporate Current,ZWG,Active,0,0,1,0
ACC000000662,662,Savings,ZWG,Active,1,1,0,0
ACC000000663,663,Current,ZWG,Active,1,0,1,1
ACC000000664,664,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000000665,665,USD Nostro,GBP,Active,1,1,1,0
ACC000000666,666,USD Nostro,USD,Active,1,0,0,1
ACC000000667,667,Savings,USD,Dormant,1,1,0,0
ACC000000668,668,Corporate Current,ZWG,Restricted,1,1,1,1
ACC000000669,669,Call Account,USD,Dormant,1,0,1,0
ACC000000670,670,Current,USD,Active,1,1,1,1
ACC000000671,671,USD Nostro,GBP,Active,1,1,1,0
ACC000000672,672,USD Nostro,USD,Active,0,1,0,1
ACC000000673,673,Call Account,ZWG,Dormant,0,1,1,0
ACC000000674,674,Current,USD,Active,1,1,0,0
ACC000000675,675,Corporate Current,USD,Active,1,0,0,0
ACC000000676,676,Savings,USD,Active,1,1,0,1
ACC000000677,677,Savings,ZAR,Active,0,0,1,0
ACC000000678,678,Corporate Current,USD,Active,1,0,1,0
ACC000000679,679,USD Nostro,USD,Active,1,1,1,0
ACC000000680,680,Savings,ZWG,Active,1,1,0,0
ACC000000681,681,Savings,USD,Active,1,1,1,0
ACC000000682,682,USD Nostro,USD,Active,1,1,1,1
ACC000000683,683,Money Market,ZWG,Active,1,0,1,0
ACC000000684,684,Call Account,USD,Active,1,0,1,0
ACC000000685,685,Current,USD,Active,0,0,0,0
ACC000000686,686,Corporate Current,EUR,Restricted,1,0,0,0
ACC000000687,687,Savings,GBP,Active,1,0,1,0
ACC000000688,688,Current,USD,Active,0,1,0,1
ACC000000689,689,Savings,USD,Active,1,1,1,0
ACC000000690,690,Corporate Current,ZWG,Active,0,0,1,0
ACC000000691,691,Savings,USD,Active,1,1,0,1
ACC000000692,692,Mobile Wallet,EUR,Active,1,1,1,0
ACC000000693,693,Current,USD,Active,1,1,1,0
ACC000000694,694,Current,USD,Dormant,1,0,1,0
ACC000000695,695,Current,USD,Active,1,1,1,1
ACC000000696,696,Call Account,ZWG,Active,1,0,1,0
ACC000000697,697,Money Market,USD,Active,1,1,1,0
ACC000000698,698,Savings,USD,Active,1,0,1,0
ACC000000699,699,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000000700,700,Savings,EUR,Active,0,1,0,0
ACC000000701,701,Mobile Wallet,USD,Active,0,0,0,0
ACC000000702,702,Current,USD,Active,1,1,1,1
ACC000000703,703,USD Nostro,GBP,Active,0,1,0,0
ACC000000704,704,Call Account,ZWG,Active,0,0,1,1
ACC000000705,705,Current,USD,Active,1,0,1,0
ACC000000706,706,Corporate Current,USD,Active,1,0,1,0
ACC000000707,707,USD Nostro,ZWG,Active,1,1,1,1
ACC000000708,708,Savings,USD,Active,1,0,1,0
ACC000000709,709,USD Nostro,GBP,Active,1,1,1,1
ACC000000710,710,Mobile Wallet,GBP,Active,1,1,1,0
ACC000000711,711,Mobile Wallet,EUR,Active,1,0,1,1
ACC000000712,712,Current,USD,Active,1,1,0,1
ACC000000713,713,Savings,USD,Restricted,0,1,0,1
ACC000000714,714,Savings,USD,Active,1,1,1,0
ACC000000715,715,Corporate Current,USD,Active,1,1,1,0
ACC000000716,716,Corporate Current,USD,Active,1,1,1,0
ACC000000717,717,Mobile Wallet,USD,Dormant,1,1,1,1
ACC000000718,718,Call Account,ZWG,Active,0,0,1,0
ACC000000719,719,Corporate Current,ZWG,Active,1,0,1,0
ACC000000720,720,Current,GBP,Active,1,1,1,1
ACC000000721,721,Corporate Current,USD,Active,1,1,1,0
ACC000000722,722,Money Market,USD,Active,1,1,1,1
ACC000000723,723,Savings,GBP,Restricted,1,1,1,0
ACC000000724,724,Mobile Wallet,GBP,Dormant,1,1,0,0
ACC000000725,725,Call Account,USD,Active,1,1,1,0
ACC000000726,726,Call Account,EUR,Active,1,0,0,0
ACC000000727,727,Savings,EUR,Active,1,1,1,0
ACC000000728,728,Corporate Current,USD,Active,1,1,1,1
ACC000000729,729,Mobile Wallet,ZWG,Active,1,1,0,0
ACC000000730,730,Mobile Wallet,USD,Active,0,1,1,0
ACC000000731,731,Current,GBP,Active,1,1,0,0
ACC000000732,732,Savings,USD,Active,0,1,1,0
ACC000000733,733,Call Account,ZWG,Active,1,0,1,0
ACC000000734,734,Mobile Wallet,USD,Active,1,1,1,1
ACC000000735,735,USD Nostro,USD,Active,1,0,1,1
ACC000000736,736,Mobile Wallet,USD,Active,1,1,0,1
ACC000000737,737,Call Account,USD,Active,0,1,1,0
ACC000000738,738,Current,ZWG,Active,1,1,0,0
ACC000000739,739,Savings,USD,Active,1,1,1,0
ACC000000740,740,Current,USD,Active,1,1,1,1
ACC000000741,741,Current,USD,Active,1,1,0,1
ACC000000742,742,Corporate Current,ZAR,Active,1,0,0,0
ACC000000743,743,Current,USD,Active,1,1,1,1
ACC000000744,744,Current,USD,Restricted,1,1,1,1
ACC000000745,745,Corporate Current,USD,Active,1,0,1,1
ACC000000746,746,USD Nostro,EUR,Active,1,1,1,1
ACC000000747,747,Current,USD,Active,1,1,1,0
ACC000000748,748,Corporate Current,USD,Active,1,0,1,0
ACC000000749,749,USD Nostro,ZWG,Active,1,0,1,0
ACC000000750,750,Current,USD,Active,1,1,0,0
ACC000000751,751,Savings,USD,Active,1,0,1,0
ACC000000752,752,Savings,ZWG,Dormant,0,0,1,0
ACC000000753,753,Savings,USD,Active,1,1,1,0
ACC000000754,754,Savings,USD,Active,1,1,1,1
ACC000000755,755,Savings,USD,Active,1,1,1,1
ACC000000756,756,Mobile Wallet,USD,Active,1,1,1,0
ACC000000757,757,USD Nostro,USD,Active,1,0,1,0
ACC000000758,758,Savings,ZWG,Active,1,1,1,0
ACC000000759,759,Corporate Current,USD,Dormant,0,1,1,0
ACC000000760,760,Current,ZWG,Active,0,1,1,0
ACC000000761,761,Savings,USD,Active,1,1,0,0
ACC000000762,762,Current,EUR,Active,1,0,0,0
ACC000000763,763,Mobile Wallet,ZWG,Active,1,1,0,0
ACC000000764,764,Savings,USD,Active,1,1,1,0
ACC000000765,765,Savings,ZWG,Active,0,1,1,1
ACC000000766,766,Current,ZAR,Active,1,1,1,0
ACC000000767,767,Corporate Current,ZAR,Dormant,0,1,1,1
ACC000000768,768,Call Account,ZAR,Active,1,1,0,1
ACC000000769,769,Corporate Current,USD,Active,1,1,1,0
ACC000000770,770,Current,USD,Active,1,1,1,0
ACC000000771,771,Corporate Current,USD,Active,1,1,0,0
ACC000000772,772,Mobile Wallet,USD,Active,1,1,0,1
ACC000000773,773,USD Nostro,USD,Active,1,1,1,1
ACC000000774,774,Savings,USD,Dormant,1,0,1,1
ACC000000775,775,Corporate Current,USD,Active,1,1,1,0
ACC000000776,776,USD Nostro,GBP,Active,1,0,0,0
ACC000000777,777,Savings,USD,Active,1,0,1,0
ACC000000778,778,Mobile Wallet,USD,Active,1,0,0,0
ACC000000779,779,Current,USD,Active,0,0,1,0
ACC000000780,780,Savings,ZWG,Active,1,1,1,0
ACC000000781,781,Corporate Current,ZAR,Active,1,1,0,0
ACC000000782,782,USD Nostro,ZWG,Active,0,1,1,1
ACC000000783,783,Savings,ZAR,Active,1,1,1,1
ACC000000784,784,Mobile Wallet,USD,Active,0,1,1,1
ACC000000785,785,Current,ZWG,Active,1,1,1,0
ACC000000786,786,Current,USD,Active,0,0,0,0
ACC000000787,787,Current,USD,Active,1,0,1,0
ACC000000788,788,Money Market,USD,Active,1,1,1,0
ACC000000789,789,Savings,USD,Active,1,0,0,1
ACC000000790,790,Call Account,USD,Active,1,0,1,0
ACC000000791,791,Corporate Current,ZAR,Active,0,1,1,0
ACC000000792,792,Money Market,ZAR,Active,1,0,1,0
ACC000000793,793,Mobile Wallet,ZWG,Dormant,1,0,0,0
ACC000000794,794,USD Nostro,USD,Active,0,0,1,0
ACC000000795,795,Corporate Current,ZWG,Active,0,1,0,1
ACC000000796,796,Current,ZWG,Active,1,1,0,0
ACC000000797,797,Savings,ZWG,Active,1,1,1,1
ACC000000798,798,Mobile Wallet,EUR,Active,1,1,1,0
ACC000000799,799,Corporate Current,USD,Active,1,1,0,0
ACC000000800,800,Current,USD,Active,0,0,1,0
ACC000000801,801,Current,EUR,Active,0,1,0,0
ACC000000802,802,USD Nostro,ZWG,Dormant,1,0,1,0
ACC000000803,803,Current,ZWG,Active,1,1,1,1
ACC000000804,804,Call Account,ZWG,Active,1,1,0,0
ACC000000805,805,Call Account,GBP,Active,1,1,1,0
ACC000000806,806,Call Account,USD,Active,1,1,0,0
ACC000000807,807,Corporate Current,USD,Active,1,1,1,0
ACC000000808,808,Call Account,ZAR,Active,1,0,0,0
ACC000000809,809,Money Market,ZWG,Active,1,0,0,0
ACC000000810,810,Money Market,EUR,Active,1,0,1,0
ACC000000811,811,Call Account,USD,Active,1,0,0,1
ACC000000812,812,Money Market,ZAR,Active,1,0,1,1
ACC000000813,813,Money Market,USD,Active,0,1,0,1
ACC000000814,814,Money Market,USD,Active,1,1,1,0
ACC000000815,815,Corporate Current,USD,Active,1,1,1,1
ACC000000816,816,Current,EUR,Active,1,1,0,0
ACC000000817,817,Corporate Current,GBP,Active,1,1,1,0
ACC000000818,818,Corporate Current,ZWG,Active,1,1,1,1
ACC000000819,819,Current,USD,Active,1,1,1,0
ACC000000820,820,Savings,USD,Active,1,1,0,0
ACC000000821,821,Savings,ZWG,Active,1,1,1,1
ACC000000822,822,Savings,USD,Active,1,0,1,0
ACC000000823,823,USD Nostro,USD,Active,1,1,1,0
ACC000000824,824,Mobile Wallet,EUR,Active,0,1,0,0
ACC000000825,825,Current,USD,Active,1,0,1,0
ACC000000826,826,USD Nostro,USD,Active,1,0,0,0
ACC000000827,827,USD Nostro,ZWG,Active,1,0,1,1
ACC000000828,828,Corporate Current,USD,Active,0,0,1,1
ACC000000829,829,Current,EUR,Active,1,1,1,0
ACC000000830,830,Savings,ZWG,Active,1,1,1,0
ACC000000831,831,Savings,USD,Active,1,1,1,0
ACC000000832,832,Current,EUR,Active,0,1,0,0
ACC000000833,833,Corporate Current,USD,Dormant,1,0,1,0
ACC000000834,834,Call Account,GBP,Active,1,0,0,0
ACC000000835,835,Corporate Current,ZWG,Active,1,1,1,0
ACC000000836,836,Current,USD,Active,1,1,1,0
ACC000000837,837,Savings,USD,Active,1,1,1,1
ACC000000838,838,Mobile Wallet,USD,Active,0,1,1,0
ACC000000839,839,Current,USD,Active,1,0,0,0
ACC000000840,840,Call Account,EUR,Active,0,1,1,0
ACC000000841,841,Savings,GBP,Active,1,1,1,0
ACC000000842,842,Corporate Current,EUR,Dormant,1,1,1,0
ACC000000843,843,Mobile Wallet,ZWG,Active,1,0,1,0
ACC000000844,844,Corporate Current,USD,Active,0,1,1,0
ACC000000845,845,Mobile Wallet,ZWG,Active,1,0,1,1
ACC000000846,846,Corporate Current,EUR,Active,1,0,0,0
ACC000000847,847,Savings,ZWG,Active,1,0,1,0
ACC000000848,848,Call Account,ZWG,Active,1,0,0,1
ACC000000849,849,Current,USD,Active,1,1,1,0
ACC000000850,850,Call Account,USD,Active,1,0,1,0
ACC000000851,851,Money Market,USD,Active,1,1,0,1
ACC000000852,852,Money Market,USD,Active,1,1,1,0
ACC000000853,853,Current,ZWG,Active,1,1,1,0
ACC000000854,854,Savings,USD,Active,1,1,1,0
ACC000000855,855,Current,ZWG,Active,1,1,1,1
ACC000000856,856,Corporate Current,ZWG,Active,1,1,1,1
ACC000000857,857,Savings,USD,Active,1,1,1,0
ACC000000858,858,USD Nostro,GBP,Active,1,1,1,1
ACC000000859,859,Savings,ZWG,Active,1,0,1,1
ACC000000860,860,Current,ZWG,Active,1,0,1,1
ACC000000861,861,Current,USD,Active,1,1,1,0
ACC000000862,862,Corporate Current,ZWG,Active,1,0,1,0
ACC000000863,863,Money Market,USD,Restricted,1,1,1,0
ACC000000864,864,Savings,USD,Active,1,1,1,0
ACC000000865,865,Mobile Wallet,USD,Active,1,1,1,1
ACC000000866,866,Mobile Wallet,USD,Active,1,1,1,0
ACC000000867,867,Corporate Current,ZAR,Active,1,1,0,0
ACC000000868,868,Mobile Wallet,ZAR,Active,1,0,1,0
ACC000000869,869,Savings,USD,Active,1,1,1,1
ACC000000870,870,Current,ZWG,Active,1,1,1,0
ACC000000871,871,Current,GBP,Active,1,0,0,1
ACC000000872,872,Call Account,GBP,Active,0,1,1,1
ACC000000873,873,Corporate Current,USD,Active,1,1,0,1
ACC000000874,874,Savings,USD,Active,0,1,1,1
ACC000000875,875,Current,ZAR,Active,1,1,1,0
ACC000000876,876,Corporate Current,USD,Active,1,1,1,0
ACC000000877,877,Call Account,USD,Active,0,1,1,1
ACC000000878,878,Current,EUR,Active,1,1,0,0
ACC000000879,879,USD Nostro,USD,Restricted,1,1,1,1
ACC000000880,880,Call Account,USD,Active,1,1,0,1
ACC000000881,881,Current,USD,Active,1,0,1,0
ACC000000882,882,Money Market,USD,Active,1,1,1,0
ACC000000883,883,Mobile Wallet,GBP,Active,1,1,1,0
ACC000000884,884,Current,ZAR,Active,1,1,1,0
ACC000000885,885,Savings,ZWG,Active,1,1,1,0
ACC000000886,886,Current,USD,Active,1,1,0,0
ACC000000887,887,Money Market,USD,Active,1,1,1,1
ACC000000888,888,Call Account,ZWG,Active,1,0,1,1
ACC000000889,889,Current,ZWG,Active,1,0,0,0
ACC000000890,890,Mobile Wallet,USD,Active,1,1,1,1
ACC000000891,891,Current,USD,Active,1,1,1,0
ACC000000892,892,Mobile Wallet,USD,Active,1,1,1,1
ACC000000893,893,Current,ZWG,Active,1,0,1,1
ACC000000894,894,Mobile Wallet,USD,Active,1,1,1,1
ACC000000895,895,Current,ZWG,Active,0,0,1,0
ACC000000896,896,Current,USD,Active,0,0,1,0
ACC000000897,897,Corporate Current,USD,Dormant,1,0,1,0
ACC000000898,898,Savings,ZWG,Active,1,0,1,0
ACC000000899,899,Current,ZAR,Active,1,1,1,0
ACC000000900,900,Current,USD,Active,1,1,1,0
ACC000000901,901,Mobile Wallet,USD,Dormant,1,0,1,0
ACC000000902,902,Call Account,USD,Active,1,0,1,1
ACC000000903,903,USD Nostro,ZWG,Active,1,1,1,0
ACC000000904,904,Current,ZAR,Active,0,0,1,0
ACC000000905,905,Corporate Current,USD,Active,0,1,0,0
ACC000000906,906,Savings,USD,Active,0,1,1,1
ACC000000907,907,USD Nostro,USD,Active,1,1,1,1
ACC000000908,908,Mobile Wallet,USD,Dormant,0,1,1,1
ACC000000909,909,Current,GBP,Active,1,1,1,1
ACC000000910,910,Call Account,ZAR,Active,0,1,1,1
ACC000000911,911,Savings,USD,Active,1,1,1,0
ACC000000912,912,Current,EUR,Active,1,1,1,0
ACC000000913,913,Corporate Current,USD,Active,1,0,0,0
ACC000000914,914,Savings,ZWG,Active,1,1,1,0
ACC000000915,915,Current,USD,Active,1,0,1,1
ACC000000916,916,Current,USD,Active,1,0,1,1
ACC000000917,917,Current,ZWG,Dormant,1,0,1,0
ACC000000918,918,Corporate Current,EUR,Active,1,1,1,0
ACC000000919,919,Current,USD,Active,0,1,0,1
ACC000000920,920,Mobile Wallet,ZWG,Active,1,1,1,0
ACC000000921,921,Savings,ZAR,Active,1,0,1,0
ACC000000922,922,Money Market,ZWG,Active,1,1,0,1
ACC000000923,923,Corporate Current,USD,Active,1,0,1,0
ACC000000924,924,Mobile Wallet,USD,Active,1,1,0,0
ACC000000925,925,Corporate Current,ZWG,Active,1,1,1,0
ACC000000926,926,Call Account,USD,Active,1,1,1,0
ACC000000927,927,Corporate Current,USD,Active,1,0,1,0
ACC000000928,928,Savings,USD,Active,0,0,1,0
ACC000000929,929,Corporate Current,USD,Active,1,1,0,0
ACC000000930,930,Current,ZAR,Active,1,0,1,1
ACC000000931,931,USD Nostro,ZWG,Active,1,1,1,1
ACC000000932,932,Mobile Wallet,USD,Dormant,1,1,1,0
ACC000000933,933,Current,GBP,Active,1,0,1,0
ACC000000934,934,USD Nostro,USD,Active,1,0,0,0
ACC000000935,935,Savings,USD,Dormant,1,1,1,0
