customer_id,customer_name,entity_type,country,country_code,province,sector,business_type,occupation,date_opened,account_age_days,annual_income_or_revenue_estimate,expected_monthly_turnover,employee_count,beneficial_owner_count,pep_flag,adverse_media_flag,sanctions_watchlist_flag,previous_sar_flag,high_risk_industry_flag,source_of_funds_verified,address_verified,phone_verified,email_verified,tax_pin_verified,kyc_review_overdue_flag,dormant_account_flag,linked_accounts_count,linked_cards_count,foreign_national_flag,shared_address_group,shared_phone_group,shell_company_flag,kyc_risk_band,synthetic_suspicious_flag
111,Company_0000111,Corporate,Zimbabwe,ZW,Manicaland,Pharmaceuticals,Sole Proprietorship,Not Applicable,2023-09-28 18:35:59,824,899624.45,846065.93,1461,7,0,0,0,0,0,1,1,1,1,0,0,0,7,1,0,5799,10567,0,Low,0
112,Customer_0000112,Individual,South Africa,ZA,Harare,Consulting,Not Applicable,Unemployed,2021-11-22 18:05:57,1499,4398.46,109826.42,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,0,1,2098,13424,0,Low,0
113,Customer_0000113,Individual,Botswana,BW,Manicaland,Construction,Not Applicable,Engineer,2019-10-21 04:01:14,2262,8774.05,40937.79,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,4,1,5680,5838,0,Low,0
114,Customer_0000114,Individual,China,CN,Mashonaland Central,Hospitality,Not Applicable,Civil Servant,2017-11-18 08:58:34,2964,21885.38,34546.86,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,14969,3079,0,Low,0
115,Customer_0000115,Individual,Zimbabwe,ZW,Harare,NGO,Not Applicable,Doctor,2022-03-10 09:23:16,1391,36944.14,32601.14,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,3,0,8547,6450,0,Low,0
116,Customer_0000116,Individual,United Arab Emirates,AE,Harare,Retail,Not Applicable,Teacher,2017-04-14 00:29:55,3182,6957.95,50165.96,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,4,1,3061,13308,0,Low,0
117,Customer_0000117,Individual,South Africa,ZA,Manicaland,NGO,Not Applicable,Accountant,2016-11-07 18:22:15,3340,13702.84,51625.86,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,3,1,5027,6293,0,Low,0
118,Customer_0000118,Individual,Zambia,ZM,Mashonaland East,Retail,Not Applicable,Driver,2017-10-05 21:05:56,3008,25837.91,28669.11,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,2,1,10569,876,0,Low,0
119,Customer_0000119,Individual,Zimbabwe,ZW,Matabeleland North,Manufacturing,Not Applicable,Driver,2018-10-16 15:33:21,2632,39222.8,18753.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,12064,10628,0,Low,0
120,Customer_0000120,Individual,Zimbabwe,ZW,Masvingo,Retail,Not Applicable,Nurse,2016-04-15 12:29:08,3546,13002.73,20340.51,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,3,0,8016,10000,0,Low,0
121,Company_0000121,Corporate,South Africa,ZA,Harare,Mining,Partnership,Not Applicable,2018-12-19 13:12:14,2568,564633.01,641307.15,632,2,0,0,0,0,1,1,1,1,1,1,0,0,6,1,1,52,7193,0,Low,0
122,Customer_0000122,Individual,Zimbabwe,ZW,Mashonaland Central,Consulting,Not Applicable,Technician,2021-10-27 18:14:41,1525,20185.61,22674.26,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,0,13415,17820,0,Low,0
123,Customer_0000123,Individual,Zimbabwe,ZW,Matabeleland South,Logistics,Not Applicable,Consultant,2016-09-16 06:18:20,3392,7947.63,85650.44,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,0,7260,9027,0,Low,0
124,Customer_0000124,Individual,Zimbabwe,ZW,Mashonaland West,Construction,Not Applicable,Driver,2024-09-05 03:39:10,481,37121.78,52300.73,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,4,0,9877,7599,0,Low,0
125,Customer_0000125,Individual,Zimbabwe,ZW,Matabeleland South,Agriculture,Not Applicable,Technician,2023-02-01 02:22:43,1063,9920.38,36431.63,0,0,0,0,0,0,0,1,1,0,1,0,1,0,4,3,0,583,16664,0,Low,0
126,Customer_0000126,Individual,Zimbabwe,ZW,Midlands,Fuel,Not Applicable,Engineer,2016-12-08 20:01:44,3309,44885.68,24603.63,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,2,0,7562,8598,0,Low,0
127,Company_0000127,Corporate,Zimbabwe,ZW,Manicaland,Financial Services,Sole Proprietorship,Not Applicable,2021-03-01 22:48:38,1765,4660523.12,882723.49,937,5,0,0,0,0,0,1,1,1,1,1,1,0,6,1,0,7068,4744,0,Low,0
128,Customer_0000128,Individual,Zimbabwe,ZW,Harare,Real Estate,Not Applicable,Consultant,2021-12-02 03:51:23,1489,42788.12,69753.08,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,14024,11320,0,Low,0
129,Customer_0000129,Individual,United Arab Emirates,AE,Harare,Consulting,Not Applicable,Unemployed,2021-01-05 02:59:31,1820,43196.38,17384.27,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,3,1,9430,18399,0,Low,0
130,Customer_0000130,Individual,Mauritius,MU,Harare,Wholesale,Not Applicable,Technician,2021-01-01 01:25:56,1824,32375.8,8283.57,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,4,1,6694,9155,0,Low,0
131,Customer_0000131,Individual,Zimbabwe,ZW,Masvingo,Consulting,Not Applicable,Engineer,2023-12-26 21:02:28,735,38939.13,27768.17,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,6489,8606,0,Low,0
132,Customer_0000132,Individual,Zimbabwe,ZW,Harare,Transport,Not Applicable,Technician,2020-07-14 04:59:51,1995,21172.86,12123.15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,2,0,5541,5395,0,Low,0
133,Customer_0000133,Individual,Zimbabwe,ZW,Midlands,Hospitality,Not Applicable,Student,2017-02-16 11:42:13,3239,95897.03,14184.58,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,3,0,12233,11133,0,Low,0
134,Customer_0000134,Individual,Zimbabwe,ZW,Masvingo,Manufacturing,Not Applicable,Business Owner,2021-05-08 05:25:32,1697,25821.19,70554.05,0,0,0,0,0,0,0,0,1,1,1,0,0,0,4,0,0,11473,12769,0,Low,0
135,Customer_0000135,Individual,United Kingdom,GB,Midlands,Pharmaceuticals,Not Applicable,Student,2017-07-27 10:04:20,3078,14485.19,31083.73,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,2,1,10926,2331,0,Medium,0
136,Customer_0000136,Individual,Zimbabwe,ZW,Mashonaland East,Manufacturing,Not Applicable,Driver,2017-09-29 12:41:51,3014,72946.17,19396.59,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,4,0,9158,16157,0,Low,0
137,Customer_0000137,Individual,Zimbabwe,ZW,Harare,Telecommunications,Not Applicable,Civil Servant,2019-12-26 02:11:56,2196,106699.91,21680.62,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4,3,0,11146,4761,0,Low,0
138,Company_0000138,Corporate,Zimbabwe,ZW,Harare,Wholesale,Public Company,Not Applicable,2017-06-09 03:18:57,3126,968391.01,1740909.85,223,3,0,0,0,0,0,1,1,1,1,1,0,0,3,4,0,14128,19684,1,Low,0
139,Customer_0000139,Individual,Zimbabwe,ZW,Matabeleland North,Mining,Not Applicable,Engineer,2018-06-17 06:39:34,2753,94826.14,38702.32,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,1,0,8918,6229,0,Low,0
140,Customer_0000140,Individual,Mozambique,MZ,Harare,Mining,Not Applicable,Civil Servant,2018-02-22 21:42:55,2868,21360.55,37868.81,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,2,1,13215,13519,0,Low,0
141,Customer_0000141,Individual,South Africa,ZA,Matabeleland South,Fuel,Not Applicable,Unemployed,2018-08-24 01:38:37,2685,13453.48,6910.4,0,0,0,0,0,0,1,1,1,1,1,0,0,0,3,4,1,7443,17765,0,Low,0
142,Customer_0000142,Individual,Zimbabwe,ZW,Harare,Mining,Not Applicable,Student,2022-07-16 05:43:14,1263,19469.29,66060.96,0,0,0,0,0,0,1,1,1,1,0,0,1,0,6,4,0,999,5696,0,Low,0
143,Customer_0000143,Individual,Zimbabwe,ZW,Mashonaland West,Fuel,Not Applicable,Nurse,2024-06-13 02:54:19,565,105910.04,19783.12,0,0,0,0,0,0,1,1,1,1,1,0,0,0,2,4,0,1052,16621,0,Low,0
144,Customer_0000144,Individual,United Arab Emirates,AE,Manicaland,NGO,Not Applicable,Lawyer,2016-05-01 21:59:40,3530,20722.33,15662.72,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,1,8920,19583,0,Low,0
145,Company_0000145,Corporate,Zimbabwe,ZW,Mashonaland West,Logistics,Public Company,Not Applicable,2019-08-10 03:03:43,2334,1705765.34,567415.53,981,4,0,0,0,0,0,1,1,1,0,1,0,0,1,4,0,6720,8664,1,Low,0
146,Customer_0000146,Individual,Mozambique,MZ,Matabeleland North,NGO,Not Applicable,Consultant,2023-05-27 23:20:23,948,12311.39,53378.93,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,3,1,7651,17206,0,Low,0
147,Customer_0000147,Individual,United Kingdom,GB,Harare,Manufacturing,Not Applicable,Consultant,2017-11-17 20:55:19,2965,19712.9,18043.15,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,4,1,2052,3580,0,Low,0
148,Company_0000148,Corporate,Zimbabwe,ZW,Midlands,Logistics,Private Limited Company,Not Applicable,2020-10-23 15:50:09,1894,3095714.5,884806.19,140,4,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,8957,8915,0,Low,0
149,Company_0000149,Corporate,United Kingdom,GB,Mashonaland West,Telecommunications,Private Limited Company,Not Applicable,2016-10-26 13:30:15,3352,2767177.89,408076.81,783,3,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,4439,8531,0,Medium,0
150,Customer_0000150,Individual,Zimbabwe,ZW,Manicaland,Mining,Not Applicable,Unemployed,2020-11-13 18:27:47,1873,46249.93,40346.22,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,3,0,6357,1871,0,Low,0
151,Customer_0000151,Individual,South Africa,ZA,Midlands,Mining,Not Applicable,Lawyer,2018-04-25 21:38:44,2806,19659.95,106775.72,0,0,0,1,0,0,1,1,1,1,1,0,1,0,5,3,1,9393,2404,0,High,1
152,Customer_0000152,Individual,Zimbabwe,ZW,Matabeleland South,Agriculture,Not Applicable,Engineer,2016-04-26 05:24:53,3535,6013.14,21847.52,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,3,0,9519,12488,0,Low,0
153,Customer_0000153,Individual,Zimbabwe,ZW,Harare,Hospitality,Not Applicable,Student,2016-03-03 06:00:11,3589,29584.87,22537.05,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,1,0,8897,13997,0,Low,0
154,Customer_0000154,Individual,Zimbabwe,ZW,Harare,Transport,Not Applicable,Farmer,2019-08-23 18:21:03,2321,14739.15,21562.07,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5,0,0,6465,4326,0,Low,0
155,Customer_0000155,Individual,Zimbabwe,ZW,Midlands,Real Estate,Not Applicable,Accountant,2021-12-18 07:43:12,1473,36284.64,91333.44,0,0,0,0,0,0,1,0,1,1,0,0,0,1,7,4,0,8639,13606,0,Medium,0
156,Company_0000156,Corporate,Zimbabwe,ZW,Mashonaland West,Agriculture,NGO,Not Applicable,2021-05-10 21:39:58,1695,4132431.11,525894.49,1098,1,0,0,0,0,0,1,1,0,1,1,0,0,3,3,0,3799,3670,0,Low,0
157,Company_0000157,Corporate,Zimbabwe,ZW,Mashonaland Central,Hospitality,Private Limited Company,Not Applicable,2021-01-23 09:31:07,1802,4846360.8,71431.95,1616,3,0,0,0,0,0,1,1,1,1,0,1,0,3,3,0,4810,6725,1,Medium,0
158,Company_0000158,Corporate,South Africa,ZA,Harare,Pharmaceuticals,Public Company,Not Applicable,2020-01-15 21:31:20,2176,1456068.33,160789.44,729,2,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,4243,16373,1,Medium,0
159,Customer_0000159,Individual,Zimbabwe,ZW,Mashonaland East,Pharmaceuticals,Not Applicable,Farmer,2017-10-30 16:51:01,2983,7566.08,105881.23,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,0,3197,14955,0,Low,0
160,Customer_0000160,Individual,Zimbabwe,ZW,Bulawayo,Real Estate,Not Applicable,Accountant,2021-07-18 19:45:57,1626,32981.68,21921.92,0,0,0,0,0,0,1,1,1,1,1,0,0,1,3,1,0,13513,13265,0,Low,0
161,Customer_0000161,Individual,Kenya,KE,Harare,Import/Export,Not Applicable,Farmer,2023-07-01 18:09:38,913,56627.98,19972.28,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,14311,11045,0,Low,0
162,Customer_0000162,Individual,China,CN,Manicaland,Retail,Not Applicable,Teacher,2018-01-14 14:48:46,2907,68538.34,41856.45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,1,12213,12118,0,Low,0
163,Customer_0000163,Individual,Zimbabwe,ZW,Harare,Hospitality,Not Applicable,Business Owner,2018-03-13 12:27:10,2849,69669.57,44738.26,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,2,0,14077,6229,0,Low,0
164,Customer_0000164,Individual,Zimbabwe,ZW,Mashonaland West,Retail,Not Applicable,Technician,2016-09-06 13:52:24,3402,12369.11,15874.48,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,0,0,11399,5398,0,Low,0
165,Customer_0000165,Individual,South Africa,ZA,Mashonaland West,Real Estate,Not Applicable,Consultant,2024-08-21 17:54:27,496,48485.77,20697.45,0,0,0,1,0,0,1,1,1,1,1,0,0,0,4,4,1,9769,6376,0,Medium,0
166,Customer_0000166,Individual,Botswana,BW,Masvingo,Transport,Not Applicable,Teacher,2020-04-04 21:34:34,2096,177581.02,16357.81,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,1,1,10702,1793,0,Low,0
167,Customer_0000167,Individual,Zimbabwe,ZW,Harare,Telecommunications,Not Applicable,Student,2016-02-13 16:09:06,3608,112897.16,19019.98,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,8163,13441,0,Low,0
168,Customer_0000168,Individual,Botswana,BW,Harare,Transport,Not Applicable,Doctor,2024-07-06 02:34:28,542,18947.54,38509.42,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,0,1,9504,5200,0,Low,1
169,Customer_0000169,Individual,Zimbabwe,ZW,Matabeleland North,Consulting,Not Applicable,Teacher,2020-05-06 05:21:57,2064,34638.64,136336.83,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,2,0,9625,9690,0,Low,0
170,Customer_0000170,Individual,Zimbabwe,ZW,Mashonaland West,Retail,Not Applicable,Farmer,2018-06-28 15:13:46,2742,9403.06,10976.23,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,3,0,7034,16124,0,Low,0
171,Customer_0000171,Individual,Botswana,BW,Harare,Fuel,Not Applicable,Trader,2017-11-07 13:49:04,2975,29807.54,24686.57,0,0,0,0,0,0,1,1,1,0,1,0,0,0,6,2,1,7908,2522,0,Low,0
172,Company_0000172,Corporate,South Africa,ZA,Matabeleland North,Real Estate,Public Company,Not Applicable,2021-02-09 13:15:56,1785,4594009.62,183952.53,336,5,0,0,0,0,1,1,1,1,1,1,0,0,4,3,1,8611,13775,0,Low,0
173,Customer_0000173,Individual,Mozambique,MZ,Manicaland,Financial Services,Not Applicable,Civil Servant,2022-08-13 23:23:35,1235,30564.23,35798.49,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,4888,6713,0,Low,0
174,Customer_0000174,Individual,Zimbabwe,ZW,Bulawayo,Wholesale,Not Applicable,Teacher,2018-10-18 05:45:49,2630,46011.6,9114.59,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,4,0,8879,1601,0,Low,0
175,Company_0000175,Corporate,Zimbabwe,ZW,Matabeleland North,Hospitality,Public Company,Not Applicable,2017-02-25 09:31:11,3230,8465541.92,609582.11,789,5,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,3624,18299,0,Low,0
176,Customer_0000176,Individual,Zimbabwe,ZW,Manicaland,Real Estate,Not Applicable,Student,2024-03-24 14:35:32,646,47834.51,26473.52,0,0,1,0,1,0,1,0,1,1,1,0,0,0,2,1,0,4310,13380,0,High,1
177,Customer_0000177,Individual,Zimbabwe,ZW,Mashonaland Central,Telecommunications,Not Applicable,Trader,2018-01-30 12:06:00,2891,80112.0,44718.79,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,4,0,13637,5362,0,Low,0
178,Customer_0000178,Individual,Zimbabwe,ZW,Matabeleland South,Consulting,Not Applicable,Consultant,2022-09-12 00:20:30,1205,23706.76,126905.41,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,3,0,10486,7664,0,Low,0
179,Company_0000179,Corporate,Zimbabwe,ZW,Harare,Construction,Private Limited Company,Not Applicable,2021-04-28 05:56:49,1707,2163248.19,55016.45,2170,6,0,0,0,0,0,1,1,1,1,1,0,0,4,4,0,9821,15215,1,Low,0
180,Company_0000180,Corporate,Zimbabwe,ZW,Mashonaland East,Pharmaceuticals,Private Limited Company,Not Applicable,2022-02-03 04:39:18,1426,16168846.58,965016.99,2356,4,0,0,0,1,0,1,1,1,1,1,0,0,6,0,0,13693,3585,0,Low,1
181,Customer_0000181,Individual,South Africa,ZA,Harare,Financial Services,Not Applicable,Technician,2022-01-23 09:11:36,1437,13414.62,44473.26,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,3,1,9825,6394,0,Low,0
182,Customer_0000182,Individual,Zimbabwe,ZW,Midlands,Wholesale,Not Applicable,Technician,2017-08-15 08:46:27,3059,13979.83,27250.06,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,0,4944,15584,0,Low,0
183,Customer_0000183,Individual,Zimbabwe,ZW,Bulawayo,Pharmaceuticals,Not Applicable,Lawyer,2023-08-26 22:35:25,857,12725.48,93924.96,0,0,0,0,0,0,0,1,1,1,1,0,1,0,5,3,0,4505,16228,0,Low,0
184,Customer_0000184,Individual,South Africa,ZA,Midlands,Fuel,Not Applicable,Civil Servant,2021-05-07 23:01:32,1698,66547.08,57365.4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,7,2,1,11417,11455,0,Medium,0
185,Customer_0000185,Individual,Zimbabwe,ZW,Manicaland,Construction,Not Applicable,Trader,2023-12-12 11:02:18,749,9876.06,19362.03,0,0,0,0,0,0,0,1,1,1,1,0,0,0,2,2,0,11801,6028,0,Low,0
186,Customer_0000186,Individual,Namibia,,Matabeleland South,Retail,Not Applicable,Nurse,2022-03-11 18:51:30,1390,60733.59,16790.36,0,0,0,0,0,0,0,1,1,1,1,0,1,0,2,3,1,9290,6597,0,Low,0
187,Customer_0000187,Individual,Zimbabwe,ZW,Matabeleland North,Agriculture,Not Applicable,Consultant,2018-02-21 23:45:22,2869,18663.46,31884.87,0,0,0,0,0,0,0,1,1,1,1,0,1,0,4,0,0,14829,11194,0,Low,0
188,Customer_0000188,Individual,Zimbabwe,ZW,Bulawayo,Financial Services,Not Applicable,Engineer,2019-12-14 02:55:59,2208,14222.0,15433.81,0,0,0,0,0,0,0,0,1,1,1,0,1,0,6,3,0,14609,19313,0,Low,0
189,Customer_0000189,Individual,United Kingdom,GB,Mashonaland West,Retail,Not Applicable,Lawyer,2023-12-17 04:45:06,744,31677.92,130268.31,0,0,0,0,0,0,0,1,1,1,1,0,1,0,6,4,1,885,12850,0,Low,0
190,Customer_0000190,Individual,Zimbabwe,ZW,Bulawayo,Pharmaceuticals,Not Applicable,Business Owner,2019-09-10 13:21:20,2303,68026.63,92103.4,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,0,9604,16773,0,Low,0
191,Company_0000191,Corporate,South Africa,ZA,Harare,Mining,NGO,Not Applicable,2018-05-23 02:49:58,2778,904554.87,510132.01,792,5,0,0,0,0,1,1,1,1,1,1,0,1,3,3,1,10922,15922,0,Low,0
192,Customer_0000192,Individual,South Africa,ZA,Bulawayo,Fuel,Not Applicable,Civil Servant,2020-07-28 11:38:24,1981,100132.64,60229.43,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,3,1,9229,2637,0,Low,0
193,Customer_0000193,Individual,Zimbabwe,ZW,Masvingo,NGO,Not Applicable,Accountant,2022-01-24 03:07:09,1436,16000.07,56277.52,0,0,0,0,0,0,0,1,1,1,1,0,0,0,3,3,0,10971,8776,0,Low,0
194,Company_0000194,Corporate,South Africa,ZA,Harare,Pharmaceuticals,NGO,Not Applicable,2017-03-22 19:30:36,3205,4901395.77,646258.26,483,2,0,0,0,0,0,1,0,1,0,1,0,0,4,0,1,2488,14372,0,Low,1
195,Customer_0000195,Individual,United Kingdom,GB,Mashonaland West,Wholesale,Not Applicable,Unemployed,2025-04-07 06:17:57,267,91207.99,62587.79,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,1,1,11516,3355,0,Low,0
196,Customer_0000196,Individual,Mauritius,MU,Matabeleland North,Wholesale,Not Applicable,Driver,2018-05-02 14:53:27,2799,21460.95,7748.37,0,0,0,0,0,0,0,1,0,1,1,0,0,0,7,4,1,7738,4968,0,Low,0
197,Customer_0000197,Individual,Zimbabwe,ZW,Bulawayo,Pharmaceuticals,Not Applicable,Doctor,2022-03-13 01:41:55,1388,39920.27,40714.07,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,4,0,14220,9340,0,Low,0
198,Customer_0000198,Individual,Zimbabwe,ZW,Harare,Retail,Not Applicable,Student,2023-05-23 05:44:41,952,37412.69,94913.91,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,2,0,5610,19599,0,Low,0
199,Customer_0000199,Individual,Botswana,BW,Mashonaland West,Agriculture,Not Applicable,Doctor,2024-08-14 13:43:53,503,75238.35,7786.5,0,0,0,0,0,0,0,1,0,1,1,0,0,0,6,3,1,4094,5814,0,Low,0
200,Customer_0000200,Individual,Zimbabwe,ZW,Harare,Agriculture,Not Applicable,Engineer,2016-12-13 09:48:08,3304,7436.91,59138.78,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,0,0,12235,11114,0,Low,0
201,Company_0000201,Corporate,Zimbabwe,ZW,Harare,Manufacturing,Public Company,Not Applicable,2017-06-25 19:52:29,3110,10363950.14,1054986.47,204,6,0,0,0,0,0,1,1,1,1,1,0,0,2,3,0,3455,6899,0,Low,0
202,Company_0000202,Corporate,Zimbabwe,ZW,Harare,Telecommunications,Sole Proprietorship,Not Applicable,2022-08-13 10:32:53,1235,2101583.5,946621.14,465,2,0,0,0,0,0,1,1,1,0,1,0,0,3,2,0,13558,5974,1,Low,0
203,Customer_0000203,Individual,Zimbabwe,ZW,Bulawayo,NGO,Not Applicable,Teacher,2016-03-09 02:54:37,3583,23388.92,65844.27,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,1,0,6504,13356,0,Low,1
204,Customer_0000204,Individual,Zimbabwe,ZW,Masvingo,Construction,Not Applicable,Lawyer,2022-01-02 21:30:55,1458,18581.0,59976.05,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,3,0,8075,17540,0,Low,0
205,Company_0000205,Corporate,Zimbabwe,ZW,Manicaland,Manufacturing,Public Company,Not Applicable,2019-12-03 19:49:08,2219,2083486.95,364369.84,2279,5,0,0,0,0,0,1,1,1,1,1,1,0,6,4,0,3433,7048,0,Low,0
206,Customer_0000206,Individual,Zimbabwe,ZW,Midlands,Real Estate,Not Applicable,Nurse,2023-04-07 01:11:08,998,47396.08,40114.91,0,0,0,0,0,0,1,1,1,1,1,0,0,0,6,0,0,13111,5844,0,Low,0
207,Customer_0000207,Individual,Zimbabwe,ZW,Matabeleland North,Mining,Not Applicable,Unemployed,2017-02-07 21:55:21,3248,40320.64,11769.45,0,0,0,0,0,0,1,1,1,0,1,0,0,0,7,2,0,8400,9148,0,Low,0
208,Customer_0000208,Individual,United Arab Emirates,AE,Midlands,Agriculture,Not Applicable,Accountant,2020-09-09 13:41:23,1938,258489.25,16802.81,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,1349,17364,0,Low,0
209,Customer_0000209,Individual,Zimbabwe,ZW,Masvingo,Construction,Not Applicable,Trader,2018-04-29 23:14:56,2802,9832.1,50118.93,0,0,0,0,0,0,0,1,1,1,0,0,0,0,7,3,0,2723,15006,0,Low,0
210,Customer_0000210,Individual,Zimbabwe,ZW,Harare,Manufacturing,Not Applicable,Civil Servant,2024-12-11 10:47:22,384,81660.52,34827.57,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6,4,0,12584,11970,0,Low,0
211,Customer_0000211,Individual,Zimbabwe,ZW,Harare,Pharmaceuticals,Not Applicable,Engineer,2021-09-17 04:54:49,1565,9217.41,41009.62,0,0,0,0,0,0,0,1,1,1,1,0,0,0,5,0,0,12900,1126,0,Low,0
212,Company_0000212,Corporate,Zimbabwe,ZW,Bulawayo,Pharmaceuticals,Sole Proprietorship,Not Applicable,2016-03-16 03:43:00,3576,2410120.36,418317.49,2035,6,0,0,0,0,0,1,1,1,1,1,0,0,1,3,0,13154,3748,0,Low,0
213,Customer_0000213,Individual,Mauritius,MU,Masvingo,Telecommunications,Not Applicable,Doctor,2022-03-12 11:05:15,1389,29219.09,13626.49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,6,0,1,7149,1333,0,Low,0
214,Customer_0000214,Individual,United Arab Emirates,AE,Mashonaland West,Agriculture,Not Applicable,Business Owner,2019-01-05 04:12:22,2551,79741.24,30490.57,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4,1,1,2335,10613,0,Low,0
215,Customer_0000215,Individual,Zimbabwe,ZW,Harare,Pharmaceuticals,Not Applicable,Engineer,2021-03-11 02:44:06,1755,9076.51,39753.51,0,0,0,0,0,0,0,1,1,0,1,0,1,0,6,1,0,12930,12717,0,Low,0
216,Company_0000216,Corporate,Zimbabwe,ZW,Masvingo,NGO,Trust,Not Applicable,2021-07-29 03:17:39,1615,1808654.26,314195.84,1932,6,0,0,0,0,0,1,1,1,1,1,0,0,2,0,0,3560,13411,0,Low,0
217,Customer_0000217,Individual,Zimbabwe,ZW,Bulawayo,Pharmaceuticals,Not Applicable,Civil Servant,2025-02-07 12:44:36,326,32141.33,40487.29,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,3,0,11303,15158,0,Low,0
218,Customer_0000218,Individual,Zimbabwe,ZW,Masvingo,Pharmaceuticals,Not Applicable,Technician,2018-08-10 03:48:33,2699,26206.3,13124.9,0,0,0,0,0,0,0,1,1,1,1,0,0,0,7,1,0,13801,3384,0,Low,0
219,Company_0000219,Corporate,Zimbabwe,ZW,Bulawayo,Transport,Private Limited Company,Not Applicable,2019-10-22 18:14:43,2261,1757794.04,585985.47,346,4,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,4733,18738,1,Medium,0
220,Company_0000220,Corporate,Zimbabwe,ZW,Harare,Retail,Private Limited Company,Not Applicable,2017-12-11 10:46:10,2941,439949.66,115769.16,2178,2,0,0,0,0,0,1,1,1,1,1,0,0,7,4,0,6808,13151,1,Low,0
221,Company_0000221,Corporate,Zimbabwe,ZW,Mashonaland East,Consulting,Partnership,Not Applicable,2021-12-12 14:59:19,1479,21105188.43,805027.24,129,6,0,0,0,0,0,1,1,1,1,1,0,0,3,0,0,3388,7692,0,Low,0
222,Customer_0000222,Individual,Zimbabwe,ZW,Midlands,Pharmaceuticals,Not Applicable,Trader,2018-12-07 20:57:23,2580,53054.47,6574.96,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,4,0,6392,8534,0,Low,0
