tbml_id,customer_id,invoice_value,declared_value,invoice_deviation_ratio,over_invoicing_flag,under_invoicing_flag,trade_goods_category,origin_country,destination_country,high_risk_country_flag
TBML00000292,13987,25000.0,34613.88,1.384555,1,0,Fuel,South Africa,United Kingdom,1
TBML00000293,4882,100000.0,57125.97,0.57126,0,1,Machinery,Zimbabwe,United Arab Emirates,1
TBML00000294,3310,25000.0,16492.95,0.659718,0,1,Textiles,South Africa,Botswana,0
TBML00000295,36321,100000.0,79746.03,0.79746,0,1,Fuel,South Africa,Mauritius,1
TBML00000296,23972,100000.0,130130.66,1.301307,1,0,Vehicles,United Kingdom,Mozambique,1
TBML00000297,44860,10000.0,7346.49,0.734649,0,1,Vehicles,United Arab Emirates,Mauritius,1
TBML00000298,27833,10000.0,14182.08,1.418208,1,0,Chemicals,China,United Arab Emirates,1
TBML00000299,23031,25000.0,18036.12,0.721445,0,1,Vehicles,India,Mozambique,0
TBML00000300,48370,25000.0,24175.79,0.967032,0,0,Vehicles,China,United Kingdom,1
TBML00000301,44966,100000.0,115509.71,1.155097,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00000302,28514,50000.0,26845.27,0.536905,0,1,Machinery,United Kingdom,United Arab Emirates,1
TBML00000303,39760,100000.0,134821.34,1.348213,1,0,Machinery,Zimbabwe,Kenya,0
TBML00000304,28384,100000.0,79569.91,0.795699,0,1,Vehicles,India,United Arab Emirates,1
TBML00000305,26092,100000.0,111904.26,1.119043,0,0,Machinery,India,United Kingdom,1
TBML00000306,43414,250000.0,150052.44,0.60021,0,1,Fuel,Zimbabwe,United Kingdom,1
TBML00000307,45580,25000.0,31398.96,1.255958,1,0,Vehicles,United Arab Emirates,Kenya,1
TBML00000308,5326,50000.0,45159.26,0.903185,0,0,Textiles,India,Mozambique,0
TBML00000309,37404,10000.0,7448.76,0.744876,0,1,Chemicals,Zimbabwe,China,1
TBML00000310,16863,50000.0,62695.19,1.253904,1,0,Textiles,Mauritius,China,1
TBML00000311,30911,250000.0,276243.75,1.104975,0,0,Fuel,Zimbabwe,Kenya,0
TBML00000312,36568,10000.0,10746.03,1.074603,0,0,Machinery,United Arab Emirates,Mauritius,1
TBML00000313,5998,25000.0,15360.18,0.614407,0,1,Fuel,China,China,1
TBML00000314,30732,100000.0,86875.36,0.868754,0,0,Chemicals,China,Mauritius,1
TBML00000315,14326,25000.0,20339.56,0.813583,0,0,Textiles,India,United Arab Emirates,1
TBML00000316,47672,10000.0,10973.8,1.09738,0,0,Machinery,United Arab Emirates,Kenya,1
TBML00000317,35819,10000.0,7814.17,0.781417,0,1,Textiles,Mauritius,Mozambique,1
TBML00000318,10635,100000.0,121814.59,1.218146,1,0,Vehicles,China,Botswana,1
TBML00000319,7032,50000.0,74261.58,1.485232,1,0,Electronics,China,United Arab Emirates,1
TBML00000320,8005,100000.0,98403.9,0.984039,0,0,Fuel,India,United Kingdom,1
TBML00000321,26219,250000.0,188261.01,0.753044,0,1,Chemicals,China,United Arab Emirates,1
TBML00000322,16394,25000.0,35928.05,1.437122,1,0,Fuel,Zimbabwe,China,1
TBML00000323,20115,25000.0,32504.6,1.300184,1,0,Machinery,India,Botswana,0
TBML00000324,26459,100000.0,84034.42,0.840344,0,0,Vehicles,Zimbabwe,Mozambique,0
TBML00000325,32805,10000.0,14718.8,1.47188,1,0,Vehicles,United Kingdom,Mozambique,1
TBML00000326,31504,10000.0,14007.89,1.400789,1,0,Chemicals,China,Botswana,1
TBML00000327,28829,10000.0,9923.52,0.992352,0,0,Vehicles,Mauritius,Mauritius,1
TBML00000328,35668,100000.0,66482.95,0.66483,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00000329,41197,25000.0,19977.86,0.799114,0,1,Vehicles,Zimbabwe,United Arab Emirates,1
TBML00000330,20599,10000.0,10232.02,1.023202,0,0,Vehicles,United Arab Emirates,United Kingdom,1
TBML00000331,33298,10000.0,5869.2,0.58692,0,1,Textiles,China,United Arab Emirates,1
TBML00000332,14576,100000.0,73495.88,0.734959,0,1,Fuel,China,United Kingdom,1
TBML00000333,11339,25000.0,35117.95,1.404718,1,0,Vehicles,United Arab Emirates,United Arab Emirates,1
TBML00000334,34185,50000.0,46810.68,0.936214,0,0,Vehicles,India,Botswana,0
TBML00000335,42341,250000.0,141566.0,0.566264,0,1,Electronics,Zimbabwe,Mauritius,1
TBML00000336,14381,50000.0,43200.72,0.864014,0,0,Vehicles,Mauritius,Mauritius,1
TBML00000337,12819,10000.0,13811.29,1.381129,1,0,Electronics,China,Mauritius,1
TBML00000338,28315,10000.0,8852.11,0.885211,0,0,Fuel,Mauritius,Mozambique,1
TBML00000339,377,10000.0,14858.65,1.485865,1,0,Machinery,China,United Kingdom,1
TBML00000340,44161,10000.0,13030.88,1.303088,1,0,Electronics,China,Mozambique,1
TBML00000341,48591,10000.0,14060.84,1.406084,1,0,Fuel,South Africa,United Arab Emirates,1
TBML00000342,16392,50000.0,53159.02,1.06318,0,0,Textiles,Zimbabwe,Mauritius,1
TBML00000343,1004,25000.0,19269.82,0.770793,0,1,Fuel,India,Kenya,0
TBML00000344,41485,50000.0,52755.08,1.055102,0,0,Vehicles,United Arab Emirates,Kenya,1
TBML00000345,20831,250000.0,310456.5,1.241826,1,0,Machinery,United Arab Emirates,Mauritius,1
TBML00000346,20190,25000.0,15117.03,0.604681,0,1,Textiles,United Kingdom,Botswana,1
TBML00000347,2094,50000.0,64443.77,1.288875,1,0,Textiles,China,Mauritius,1
TBML00000348,22587,50000.0,25440.12,0.508802,0,1,Machinery,China,Botswana,1
TBML00000349,21006,50000.0,29455.31,0.589106,0,1,Fuel,United Kingdom,United Kingdom,1
TBML00000350,13024,25000.0,22258.52,0.890341,0,0,Chemicals,Zimbabwe,China,1
TBML00000351,16885,50000.0,72356.35,1.447127,1,0,Electronics,Mauritius,United Arab Emirates,1
TBML00000352,46852,100000.0,131834.67,1.318347,1,0,Chemicals,United Arab Emirates,Mozambique,1
TBML00000353,22023,100000.0,130468.21,1.304682,1,0,Electronics,United Arab Emirates,China,1
TBML00000354,6127,100000.0,114918.97,1.14919,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00000355,12229,50000.0,34454.04,0.689081,0,1,Vehicles,India,Kenya,0
TBML00000356,25105,100000.0,119970.48,1.199705,0,0,Chemicals,United Kingdom,Botswana,1
TBML00000357,44944,100000.0,59219.75,0.592197,0,1,Fuel,South Africa,Kenya,0
TBML00000358,5144,50000.0,44733.3,0.894666,0,0,Chemicals,United Kingdom,United Kingdom,1
TBML00000359,38081,50000.0,62889.54,1.257791,1,0,Machinery,Mauritius,Mozambique,1
TBML00000360,3682,100000.0,100416.04,1.00416,0,0,Machinery,United Arab Emirates,United Kingdom,1
TBML00000361,18369,50000.0,60004.08,1.200082,1,0,Machinery,United Arab Emirates,Mauritius,1
TBML00000362,46218,25000.0,25919.27,1.036771,0,0,Machinery,India,China,1
TBML00000363,22255,50000.0,74690.72,1.493814,1,0,Vehicles,South Africa,China,1
TBML00000364,3400,100000.0,98520.42,0.985204,0,0,Vehicles,India,United Arab Emirates,1
TBML00000365,38445,50000.0,67299.94,1.345999,1,0,Fuel,United Kingdom,Kenya,1
TBML00000366,26669,50000.0,52084.6,1.041692,0,0,Chemicals,China,Kenya,1
TBML00000367,40775,25000.0,17211.12,0.688445,0,1,Chemicals,South Africa,Mozambique,0
TBML00000368,14340,250000.0,153200.62,0.612802,0,1,Electronics,South Africa,Kenya,0
TBML00000369,21902,250000.0,249172.86,0.996691,0,0,Chemicals,United Arab Emirates,Kenya,1
TBML00000370,14027,50000.0,34969.06,0.699381,0,1,Vehicles,Zimbabwe,United Arab Emirates,1
TBML00000371,23946,50000.0,69846.2,1.396924,1,0,Machinery,South Africa,Mauritius,1
TBML00000372,12858,25000.0,15517.62,0.620705,0,1,Textiles,China,Kenya,1
TBML00000373,34056,50000.0,31789.44,0.635789,0,1,Machinery,United Kingdom,United Kingdom,1
TBML00000374,13177,50000.0,43870.85,0.877417,0,0,Electronics,United Kingdom,China,1
TBML00000375,4009,100000.0,129413.15,1.294131,1,0,Fuel,South Africa,United Arab Emirates,1
TBML00000376,22045,10000.0,6016.51,0.601651,0,1,Vehicles,South Africa,China,1
TBML00000377,43503,50000.0,67433.5,1.34867,1,0,Chemicals,Mauritius,Mozambique,1
TBML00000378,42681,250000.0,188447.92,0.753792,0,1,Textiles,Mauritius,Mozambique,1
TBML00000379,35193,25000.0,29158.06,1.166322,0,0,Vehicles,United Arab Emirates,Botswana,1
TBML00000380,19838,25000.0,34216.33,1.368653,1,0,Vehicles,Mauritius,United Arab Emirates,1
TBML00000381,6457,250000.0,309002.76,1.236011,1,0,Machinery,United Arab Emirates,Mozambique,1
TBML00000382,1663,10000.0,8510.96,0.851096,0,0,Electronics,United Kingdom,Mozambique,1
TBML00000383,48600,100000.0,139522.13,1.395221,1,0,Electronics,Zimbabwe,Kenya,0
TBML00000384,39207,50000.0,60398.16,1.207963,1,0,Electronics,Zimbabwe,China,1
TBML00000385,39440,25000.0,28897.59,1.155904,0,0,Chemicals,India,Mozambique,0
TBML00000386,24947,25000.0,17138.91,0.685556,0,1,Machinery,Zimbabwe,Mozambique,0
TBML00000387,47773,100000.0,60269.22,0.602692,0,1,Vehicles,Zimbabwe,Mauritius,1
TBML00000388,45986,25000.0,24993.94,0.999758,0,0,Textiles,South Africa,Mauritius,1
TBML00000389,41936,10000.0,12811.66,1.281166,1,0,Vehicles,United Arab Emirates,United Kingdom,1
TBML00000390,45649,50000.0,27576.68,0.551534,0,1,Fuel,United Arab Emirates,Mauritius,1
TBML00000391,26933,25000.0,32208.6,1.288344,1,0,Vehicles,South Africa,Kenya,0
TBML00000392,4352,50000.0,34291.46,0.685829,0,1,Machinery,China,China,1
TBML00000393,12186,100000.0,66444.19,0.664442,0,1,Textiles,Zimbabwe,Kenya,0
TBML00000394,7958,250000.0,329020.18,1.316081,1,0,Vehicles,India,China,1
TBML00000395,48348,250000.0,223003.66,0.892015,0,0,Vehicles,India,United Kingdom,1
TBML00000396,36935,100000.0,53067.84,0.530678,0,1,Chemicals,South Africa,United Kingdom,1
TBML00000397,16441,250000.0,219976.74,0.879907,0,0,Fuel,United Arab Emirates,Botswana,1
TBML00000398,36653,100000.0,111778.89,1.117789,0,0,Textiles,South Africa,China,1
TBML00000399,13366,50000.0,51347.49,1.02695,0,0,Fuel,China,United Kingdom,1
TBML00000400,39758,10000.0,8693.78,0.869378,0,0,Machinery,South Africa,China,1
TBML00000401,46579,25000.0,12980.74,0.51923,0,1,Vehicles,China,China,1
TBML00000402,7919,10000.0,8070.37,0.807037,0,0,Vehicles,India,United Kingdom,1
TBML00000403,38217,25000.0,23059.66,0.922386,0,0,Vehicles,China,China,1
TBML00000404,47916,250000.0,220039.46,0.880158,0,0,Textiles,China,Botswana,1
TBML00000405,8643,10000.0,6804.85,0.680485,0,1,Chemicals,Mauritius,China,1
TBML00000406,33575,10000.0,5494.96,0.549496,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00000407,851,10000.0,10425.2,1.04252,0,0,Electronics,Mauritius,Mauritius,1
TBML00000408,45394,50000.0,65107.07,1.302141,1,0,Machinery,Zimbabwe,United Kingdom,1
TBML00000409,26283,250000.0,335611.29,1.342445,1,0,Chemicals,India,United Arab Emirates,1
TBML00000410,8194,250000.0,145591.26,0.582365,0,1,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00000411,46200,250000.0,192115.73,0.768463,0,1,Fuel,India,Mauritius,1
TBML00000412,798,25000.0,28086.73,1.123469,0,0,Fuel,Zimbabwe,United Kingdom,1
TBML00000413,39138,100000.0,110148.48,1.101485,0,0,Fuel,China,Mauritius,1
TBML00000414,42884,10000.0,13851.33,1.385133,1,0,Vehicles,China,China,1
TBML00000415,31462,100000.0,146628.07,1.466281,1,0,Vehicles,Mauritius,Botswana,1
TBML00000416,22539,100000.0,94102.83,0.941028,0,0,Fuel,United Kingdom,China,1
TBML00000417,34038,10000.0,14900.83,1.490083,1,0,Fuel,Mauritius,China,1
TBML00000418,4779,10000.0,8798.83,0.879883,0,0,Fuel,United Arab Emirates,United Kingdom,1
TBML00000419,25663,50000.0,25740.49,0.51481,0,1,Machinery,Mauritius,Mozambique,1
TBML00000420,27598,25000.0,34163.26,1.366531,1,0,Electronics,South Africa,United Kingdom,1
TBML00000421,48539,50000.0,63707.26,1.274145,1,0,Vehicles,India,China,1
TBML00000422,21776,250000.0,273633.41,1.094534,0,0,Chemicals,China,Mauritius,1
TBML00000423,36563,100000.0,81795.46,0.817955,0,0,Machinery,Mauritius,Mozambique,1
TBML00000424,35970,50000.0,66657.9,1.333158,1,0,Machinery,United Kingdom,United Arab Emirates,1
TBML00000425,25372,100000.0,149400.85,1.494008,1,0,Chemicals,China,Mozambique,1
TBML00000426,2958,100000.0,135696.56,1.356966,1,0,Machinery,India,United Kingdom,1
TBML00000427,24963,50000.0,67190.94,1.343819,1,0,Vehicles,China,Kenya,1
TBML00000428,27093,50000.0,63583.53,1.271671,1,0,Textiles,China,Botswana,1
TBML00000429,22479,100000.0,122706.99,1.22707,1,0,Electronics,United Arab Emirates,United Arab Emirates,1
TBML00000430,11277,250000.0,329467.57,1.31787,1,0,Textiles,India,Botswana,0
TBML00000431,48649,50000.0,64626.52,1.29253,1,0,Chemicals,United Kingdom,Botswana,1
TBML00000432,21390,250000.0,295448.58,1.181794,0,0,Textiles,United Kingdom,United Arab Emirates,1
TBML00000433,48470,10000.0,11168.33,1.116833,0,0,Vehicles,Mauritius,United Kingdom,1
TBML00000434,45943,25000.0,24568.45,0.982738,0,0,Machinery,United Arab Emirates,Kenya,1
TBML00000435,16405,10000.0,11971.68,1.197168,0,0,Electronics,Zimbabwe,China,1
TBML00000436,29428,25000.0,35924.61,1.436984,1,0,Vehicles,China,Mauritius,1
TBML00000437,18876,25000.0,18905.59,0.756223,0,1,Vehicles,South Africa,Kenya,0
TBML00000438,29611,100000.0,100331.58,1.003316,0,0,Fuel,South Africa,Kenya,0
TBML00000439,41886,10000.0,7264.65,0.726465,0,1,Fuel,United Kingdom,United Kingdom,1
TBML00000440,18995,10000.0,6398.92,0.639892,0,1,Textiles,South Africa,Botswana,0
TBML00000441,16567,25000.0,20950.0,0.838,0,0,Electronics,United Kingdom,Mauritius,1
TBML00000442,26378,10000.0,7789.72,0.778972,0,1,Machinery,Zimbabwe,Botswana,0
TBML00000443,46744,50000.0,55968.55,1.119371,0,0,Vehicles,South Africa,Botswana,0
TBML00000444,48708,50000.0,42812.07,0.856241,0,0,Chemicals,Mauritius,Mauritius,1
TBML00000445,49751,100000.0,129114.92,1.291149,1,0,Fuel,United Arab Emirates,China,1
TBML00000446,38922,50000.0,54529.0,1.09058,0,0,Vehicles,United Kingdom,Kenya,1
TBML00000447,14390,250000.0,151691.47,0.606766,0,1,Machinery,Zimbabwe,Mauritius,1
TBML00000448,6438,100000.0,137929.44,1.379294,1,0,Textiles,United Kingdom,Botswana,1
TBML00000449,3342,50000.0,43179.81,0.863596,0,0,Textiles,India,United Kingdom,1
TBML00000450,12381,10000.0,6009.3,0.60093,0,1,Chemicals,China,Botswana,1
TBML00000451,8011,25000.0,23142.05,0.925682,0,0,Textiles,South Africa,United Arab Emirates,1
TBML00000452,31788,50000.0,62569.38,1.251388,1,0,Vehicles,China,United Arab Emirates,1
TBML00000453,39097,50000.0,34348.19,0.686964,0,1,Machinery,China,Mozambique,1
TBML00000454,1537,50000.0,37080.63,0.741613,0,1,Chemicals,South Africa,United Arab Emirates,1
TBML00000455,3856,25000.0,33280.52,1.331221,1,0,Fuel,United Arab Emirates,Mauritius,1
TBML00000456,21346,25000.0,19531.91,0.781276,0,1,Electronics,United Kingdom,United Arab Emirates,1
TBML00000457,33007,250000.0,302427.28,1.209709,1,0,Electronics,South Africa,China,1
TBML00000458,41833,100000.0,65123.11,0.651231,0,1,Textiles,South Africa,China,1
TBML00000459,7744,10000.0,14559.52,1.455952,1,0,Machinery,Zimbabwe,China,1
TBML00000460,35776,50000.0,29842.36,0.596847,0,1,Textiles,South Africa,Kenya,0
TBML00000461,44224,50000.0,66831.27,1.336625,1,0,Machinery,South Africa,Kenya,0
TBML00000462,2823,50000.0,45044.05,0.900881,0,0,Chemicals,Mauritius,United Kingdom,1
TBML00000463,26852,250000.0,297632.51,1.19053,0,0,Chemicals,South Africa,United Kingdom,1
TBML00000464,35253,100000.0,103411.42,1.034114,0,0,Vehicles,United Arab Emirates,Botswana,1
TBML00000465,49414,100000.0,142434.92,1.424349,1,0,Vehicles,India,Mozambique,0
TBML00000466,23258,250000.0,359919.92,1.43968,1,0,Machinery,United Kingdom,Kenya,1
TBML00000467,38462,25000.0,29037.43,1.161497,0,0,Chemicals,United Arab Emirates,Kenya,1
TBML00000468,11149,25000.0,15487.35,0.619494,0,1,Chemicals,China,Botswana,1
TBML00000469,11273,50000.0,39992.72,0.799854,0,1,Fuel,United Kingdom,Kenya,1
TBML00000470,21420,25000.0,21114.24,0.84457,0,0,Machinery,China,Botswana,1
TBML00000471,6674,25000.0,34585.05,1.383402,1,0,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00000472,48585,25000.0,28714.28,1.148571,0,0,Fuel,United Kingdom,Kenya,1
TBML00000473,22795,250000.0,128502.83,0.514011,0,1,Fuel,United Kingdom,Mauritius,1
TBML00000474,628,250000.0,333099.79,1.332399,1,0,Machinery,Zimbabwe,United Arab Emirates,1
TBML00000475,6187,10000.0,10891.96,1.089196,0,0,Vehicles,South Africa,Mozambique,0
TBML00000476,31526,100000.0,67836.36,0.678364,0,1,Vehicles,United Kingdom,Mozambique,1
TBML00000477,10113,250000.0,359485.83,1.437943,1,0,Textiles,United Kingdom,China,1
TBML00000478,48503,50000.0,49111.25,0.982225,0,0,Fuel,Zimbabwe,United Arab Emirates,1
TBML00000479,22532,10000.0,5523.73,0.552373,0,1,Machinery,United Arab Emirates,Mauritius,1
TBML00000480,38710,50000.0,25331.95,0.506639,0,1,Chemicals,United Arab Emirates,United Kingdom,1
TBML00000481,43840,10000.0,5453.93,0.545393,0,1,Vehicles,South Africa,China,1
TBML00000482,34649,25000.0,17730.64,0.709225,0,1,Fuel,China,United Arab Emirates,1
TBML00000483,29039,10000.0,12495.2,1.24952,1,0,Textiles,India,Botswana,0
TBML00000484,47310,50000.0,51168.2,1.023364,0,0,Vehicles,United Kingdom,United Kingdom,1
TBML00000485,25952,10000.0,14238.53,1.423853,1,0,Electronics,India,Botswana,0
TBML00000486,16212,100000.0,133238.9,1.332389,1,0,Chemicals,United Arab Emirates,United Kingdom,1
TBML00000487,46855,50000.0,50118.51,1.00237,0,0,Machinery,United Arab Emirates,United Arab Emirates,1
TBML00000488,24833,10000.0,8120.88,0.812088,0,0,Electronics,China,United Kingdom,1
TBML00000489,18138,250000.0,311254.54,1.245018,1,0,Chemicals,South Africa,Mozambique,0
TBML00000490,44801,250000.0,361495.51,1.445982,1,0,Chemicals,United Kingdom,Mauritius,1
TBML00000491,31568,250000.0,276466.81,1.105867,0,0,Electronics,Zimbabwe,Kenya,0
TBML00000492,49829,100000.0,68500.53,0.685005,0,1,Electronics,South Africa,Botswana,0
TBML00000493,13584,50000.0,37103.94,0.742079,0,1,Fuel,India,Botswana,0
TBML00000494,18777,10000.0,9861.5,0.98615,0,0,Textiles,South Africa,Mozambique,0
TBML00000495,3832,250000.0,275496.92,1.101988,0,0,Textiles,South Africa,United Arab Emirates,1
TBML00000496,16450,10000.0,12891.04,1.289104,1,0,Textiles,Mauritius,Kenya,1
TBML00000497,32376,10000.0,13986.03,1.398603,1,0,Textiles,Zimbabwe,Mauritius,1
TBML00000498,12809,50000.0,54063.92,1.081278,0,0,Textiles,China,United Arab Emirates,1
TBML00000499,33346,250000.0,252216.28,1.008865,0,0,Fuel,China,Mozambique,1
TBML00000500,18035,100000.0,101826.27,1.018263,0,0,Chemicals,China,China,1
TBML00000501,42926,50000.0,35706.88,0.714138,0,1,Textiles,India,China,1
TBML00000502,4532,100000.0,58364.89,0.583649,0,1,Fuel,China,Botswana,1
TBML00000503,45145,100000.0,86888.47,0.868885,0,0,Electronics,Zimbabwe,Kenya,0
TBML00000504,30557,50000.0,64387.53,1.287751,1,0,Fuel,South Africa,China,1
TBML00000505,46929,50000.0,40205.54,0.804111,0,0,Fuel,South Africa,Mozambique,0
TBML00000506,28420,250000.0,374969.88,1.49988,1,0,Fuel,South Africa,United Arab Emirates,1
TBML00000507,16450,100000.0,52843.01,0.52843,0,1,Fuel,United Arab Emirates,United Arab Emirates,1
TBML00000508,12816,10000.0,6597.86,0.659786,0,1,Electronics,United Kingdom,Kenya,1
TBML00000509,788,250000.0,296483.78,1.185935,0,0,Machinery,Mauritius,China,1
TBML00000510,20391,25000.0,18603.83,0.744153,0,1,Electronics,Mauritius,Mozambique,1
TBML00000511,12380,25000.0,31985.25,1.27941,1,0,Machinery,China,Mauritius,1
TBML00000512,6268,50000.0,31047.34,0.620947,0,1,Vehicles,Zimbabwe,Mozambique,0
TBML00000513,15995,10000.0,7282.35,0.728235,0,1,Fuel,China,United Kingdom,1
TBML00000514,2098,10000.0,13797.46,1.379746,1,0,Chemicals,India,United Arab Emirates,1
TBML00000515,25129,50000.0,39419.64,0.788393,0,1,Chemicals,Mauritius,China,1
TBML00000516,17543,100000.0,112478.05,1.12478,0,0,Electronics,India,Botswana,0
TBML00000517,15632,10000.0,11366.26,1.136626,0,0,Chemicals,Mauritius,Mozambique,1
TBML00000518,13213,50000.0,40154.54,0.803091,0,0,Machinery,Zimbabwe,Botswana,0
TBML00000519,22728,100000.0,74250.23,0.742502,0,1,Fuel,United Kingdom,United Kingdom,1
TBML00000520,46511,100000.0,140860.82,1.408608,1,0,Electronics,United Arab Emirates,Mauritius,1
TBML00000521,15673,250000.0,267007.3,1.068029,0,0,Machinery,United Kingdom,Botswana,1
TBML00000522,10330,25000.0,18592.51,0.743701,0,1,Machinery,South Africa,Botswana,0
TBML00000523,26415,10000.0,14556.91,1.455691,1,0,Fuel,Zimbabwe,United Arab Emirates,1
TBML00000524,25990,100000.0,125915.77,1.259158,1,0,Electronics,China,Botswana,1
TBML00000525,20770,100000.0,135193.95,1.35194,1,0,Chemicals,South Africa,China,1
TBML00000526,41450,250000.0,296181.97,1.184728,0,0,Electronics,United Arab Emirates,Mozambique,1
TBML00000527,17621,100000.0,111823.71,1.118237,0,0,Chemicals,China,Mauritius,1
TBML00000528,31462,10000.0,5754.44,0.575444,0,1,Chemicals,India,Botswana,0
TBML00000529,31725,10000.0,8452.53,0.845253,0,0,Vehicles,India,Mauritius,1
TBML00000530,24718,250000.0,227017.57,0.90807,0,0,Machinery,China,United Kingdom,1
TBML00000531,29712,250000.0,327922.14,1.311689,1,0,Electronics,United Arab Emirates,Mauritius,1
TBML00000532,46562,10000.0,10742.94,1.074294,0,0,Chemicals,China,United Kingdom,1
TBML00000533,41664,25000.0,19829.89,0.793196,0,1,Vehicles,India,United Kingdom,1
TBML00000534,48626,50000.0,66429.19,1.328584,1,0,Textiles,China,Kenya,1
TBML00000535,3080,25000.0,15875.31,0.635012,0,1,Textiles,India,United Arab Emirates,1
TBML00000536,48124,250000.0,212580.24,0.850321,0,0,Vehicles,Zimbabwe,United Kingdom,1
TBML00000537,11643,25000.0,17844.02,0.713761,0,1,Electronics,United Kingdom,United Arab Emirates,1
TBML00000538,23255,10000.0,13913.17,1.391317,1,0,Vehicles,South Africa,United Arab Emirates,1
TBML00000539,39275,250000.0,179288.91,0.717156,0,1,Textiles,Zimbabwe,Mauritius,1
TBML00000540,49154,100000.0,69682.83,0.696828,0,1,Textiles,United Kingdom,United Arab Emirates,1
TBML00000541,15774,25000.0,21728.68,0.869147,0,0,Vehicles,Zimbabwe,Kenya,0
